loại nhà đất,địa chỉ,giá,diện tích,giá/m2,mặt tiền,phòng ngủ,pháp lý,tọa độ x,tọa độ y,số tầng
0,20,3000.0,67.0,44.78,,2.0,1.0,10843326712.241,106843229300.186,
0,13,40000.0,201.0,199.0,,4.0,2.0,10785215377.8076,106729469299.316,
0,0,3600.0,61.0,59.02,,2.0,,10724801620.26299,106664377123.66028,
2,7,6800.0,50.0,136.0,3.0,4.0,1.0,10696623101.7364,106740703591.317,3.0
2,6,865.0,40.0,21.62,5.0,2.0,1.0,10869133989.411,106559988348.311,1.0
0,21,3700.0,68.0,54.41,,2.0,,10844522576.2558,106763135908.787,
4,13,75000.0,225.0,333.33,,,,10800611300.0,106732134900.0,
0,13,5300.0,58.0,91.38,,1.0,1.0,10777377531.5809,106756236104.51,
7,7,15000.0,1.0,15.0,,,1.0,10697677500.0,106718689200.0,
0,18,5600.0,81.0,69.14,,3.0,1.0,10732906551.592398,106706362911.23991,
0,13,7000.0,80.0,87.5,,2.0,1.0,10777483025.463,106751681590.406,
0,21,4150.0,65.0,63.85,,2.0,2.0,10838225925.088188,106717444414.2909,
6,20,5000.0,85.0,58.82,5.0,,1.0,10798417699.0161,106824271430.576,
3,20,8490.0,100.0,84.9,6.0,4.0,1.0,10795746702.3475,106791984722.979,4.0
0,18,4380.0,80.0,54.69,,2.0,2.0,10727731583.022615,106701347918.5934,
0,13,10500.0,102.0,102.94,,2.0,1.0,10802043967.5635,106748513760.76,
0,20,2650.0,59.0,44.92,,2.0,1.0,10842744349.03633,106843524309.84564,
0,0,2400.0,85.0,28.24,,2.0,2.0,10706783646.7909,106599102178.747,
0,13,2990.0,55.0,54.36,,2.0,,10771466919.266336,106773221180.00632,
4,23,52000.0,506.0,102.77,11.0,5.0,1.0,10786481556.8209,106618541477.211,3.0
4,12,14880.0,100.0,148.75,5.0,6.0,1.0,10845069582.357464,106619921651.73538,4.0
2,22,3490.0,20.2,172.77,3.0,2.0,1.0,10787247660.1862,106651468843.512,3.0
7,22,23100.0,115.5,200.0,6.1,,1.0,10825769831.3437,106640339900.104,
0,7,3500.0,63.0,55.56,,2.0,1.0,10704984507.870035,106703522981.58102,
0,18,4200.0,66.66,63.01,,3.0,2.0,10718442876.224829,106742747391.56,
7,23,6620.0,63.0,105.0,5.0,,1.0,10763004998.3424,106629048988.132,
0,14,5000.0,58.0,86.21,,2.0,,10791121740.662905,106686168336.63837,
0,0,4300.0,76.0,56.58,,2.0,2.0,10733716824.435492,106688722890.24548,
4,14,400000.0,1.215,329.22,,,1.0,10782740844.4843,106686896829.256,
5,18,33000.0,164.0,201.22,8.0,3.0,2.0,10720692786.146889,106729966975.70296,2.0
4,5,32000.0,280.0,114.29,10.0,5.0,,10841257267.1489,106635547288.67,5.0
2,11,6500.0,48.8,133.2,4.5,,1.0,10760225585.8042,106653579371.445,2.0
0,2,6700.0,54.0,124.07,,1.0,1.0,10795745336.613035,106720953740.18782,
4,2,129000.0,274.4,470.12,10.0,,1.0,10797989310.6358,106704680677.262,10.0
0,13,26200.0,151.6,172.82,,4.0,,10803871117.6956,106776001629.812,
0,13,9500.0,76.2,124.67,,2.0,2.0,10804791378.1325,106749892144.11,
0,13,10000.0,74.0,135.14,,2.0,,10803902013.648998,106776059242.612,
0,13,85000.0,285.0,298.25,,4.0,1.0,10782334596.5804,106719072395.568,
6,18,15000.0,96.5,155.44,5.0,,1.0,10731907447.6659,106702677785.879,
0,21,5250.0,84.0,62.5,,2.0,2.0,10837853201.7165,106718083333.644,
4,0,22000.0,100.0,220.0,3.0,,,10730824269.360744,106688911965.75742,3.0
0,13,14300.0,93.0,153.76,,3.0,1.0,10802412986.7554,106745101928.711,
0,13,19000.0,181.0,104.97,,4.0,1.0,10776885986.3281,106756202697.754,
3,20,12500.0,90.0,138.89,5.0,4.0,1.0,10805992126.4648,106790031433.105,4.0
7,7,1400.0,100.0,14.0,,,1.0,10600677860.1756,106758796333.578,
0,20,2700.0,44.0,61.36,,,2.0,10826465759.451418,106818526580.63702,
0,20,1800.0,51.0,35.29,,1.0,1.0,10836398757.3544,106839606901.597,
3,20,18500.0,170.0,108.82,10.0,5.0,1.0,10803292003.406326,106800453822.88832,3.0
0,13,3900.0,55.2,70.65,,2.0,1.0,10771912840.1451,106773174897.768,
3,20,7500.0,100.0,75.0,5.0,4.0,1.0,10809048243.655998,106820796282.228,4.0
0,13,7300.0,86.0,84.88,,3.0,,10788542584.9227,106751866020.751,
0,13,6400.0,76.0,84.21,,2.0,,10785097764.792002,106748132021.629,
4,8,90000.0,285.0,315.79,15.0,22.0,1.0,10792123841.2511,106681199072.403,7.0
3,8,33000.0,112.0,294.64,7.5,4.0,1.0,10797787261.1462,106672067677.253,4.0
3,20,12500.0,160.0,78.12,8.0,,1.0,10809119473.043402,106821189056.287,
0,19,3000.0,92.23,32.53,,3.0,2.0,10728424204.9573,106623752536.422,
0,23,6300.0,96.0,65.62,,2.0,1.0,10804020134.838415,106617525304.53542,
0,13,7200.0,74.0,97.3,,2.0,2.0,10801119048.365072,106737943348.90833,
4,8,24000.0,112.0,214.29,4.3,4.0,,10803198500.0,106684241300.0,4.0
7,13,31000.0,140.6,220.48,,,1.0,10792734473.2577,106778847372.864,
0,13,9300.0,102.5,90.73,,2.0,1.0,10777077077.0591,106756724312.396,
3,21,18500.0,110.0,168.18,5.0,5.0,1.0,10845025523.3393,106717605576.518,
0,19,3450.0,86.0,40.12,,3.0,2.0,10729838824.1092,106623925757.235,
4,14,46000.0,92.0,500.0,4.35,8.0,,10789511881.3104,106675330109.327,4.0
2,13,26000.0,117.0,222.22,4.6,6.0,1.0,10808700549.2758,106728490922.499,4.0
3,13,22440.0,102.0,220.0,5.0,6.0,1.0,10777040883.4874,106787318060.826,3.0
3,7,10500.0,108.0,97.22,16.0,4.0,1.0,10691381650.833109,106721262854.61064,3.0
0,2,17000.0,160.0,106.25,,4.0,,10794464057.91,106720868443.551,
0,10,9800.0,87.0,112.64,,2.0,1.0,10777613092.9932,106676624240.465,
0,9,25000.0,52.0,480.77,,1.0,1.0,10778053334.788006,106706497599.81256,
2,18,5100.0,32.4,157.41,3.6,6.0,1.0,10750703626.1695,106735993526.369,4.0
0,14,4800.0,58.0,82.76,,2.0,1.0,10791224467.7673,106685630868.125,
2,12,7800.0,115.3,67.65,5.0,2.0,1.0,10882268983.7176,106681646096.688,2.0
2,0,870.0,116.0,7.5,1.0,3.0,1.0,10714335758.9695,106590645329.368,1.0
4,9,75000.0,289.0,259.52,10.0,28.0,1.0,10776637777.9206,106700982317.325,7.0
6,13,22460.0,144.0,156.0,,,1.0,10769343270.9616,106766616764.351,
2,0,1200.0,300.0,4.0,,15.0,1.0,10669655094.8888,106560282283.387,
4,5,12000.0,64.0,187.5,4.0,17.0,1.0,10830331321.3148,106677917330.563,4.0
4,5,219000.0,1.581,138.52,20.0,,1.0,10829760958.9864,106670868363.474,
2,2,8250.0,30.0,275.0,3.5,4.0,1.0,10799923790.3544,106716662941.676,4.0
0,7,3650.0,63.75,57.26,,2.0,2.0,10705071816.83676,106703182570.67982,
3,20,12500.0,160.0,78.12,10.0,7.0,1.0,10787079034.020723,106806166292.65736,3.0
0,13,11000.0,104.0,105.77,,2.0,1.0,10800867107.8673,106748886715.611,
7,20,15600.0,212.0,73.58,6.6,,1.0,10807328959.095,106798475585.644,
7,21,49000.0,1.73,28.32,38.0,,1.0,10814333788.8003,106775378534.148,
0,19,3150.0,68.0,46.32,,1.0,1.0,10734216162.8466,106655679503.86,
2,2,6850.0,59.0,116.1,4.5,3.0,1.0,25457271503.39264,15575938448.309898,2.0
0,2,8350.0,80.0,104.38,,2.0,1.0,10794928550.7202,106720741271.973,
7,1,4470.0,75.6,59.06,4.2,,1.0,10767220184.4046,106598587505.652,
4,21,45000.0,345.0,130.44,11.0,8.0,1.0,10854601887.2162,106752732360.788,7.0
2,2,6150.0,45.5,135.16,3.8,3.0,1.0,10813186814.8741,106689798879.663,2.0
4,18,21500.0,100.0,215.0,5.0,4.0,1.0,10731582411.754068,106702691343.11745,3.0
7,12,5000.0,50.0,100.0,8.0,,1.0,10859099686.4259,106689446970.318,
0,13,8200.0,90.0,91.11,,2.0,2.0,10778426733.3657,106747425278.968,
0,20,2650.0,48.0,55.21,,1.0,2.0,10826525357.956837,106818925329.31416,
0,18,8400.0,130.0,64.61,,3.0,1.0,10738976612.574602,106700664846.13756,
7,21,6600.0,100.0,66.0,4.5,,1.0,10832970625.6396,106732258995.483,
2,23,2850.0,16.5,172.73,3.0,2.0,1.0,10779614515.2574,106639035312.725,3.0
2,7,6950.0,83.6,83.13,6.4,4.0,1.0,10703781179.7921,106703656020.568,4.0
0,10,12500.0,107.0,116.82,,3.0,1.0,10777066348.2782,106677109131.091,
0,9,8600.0,50.0,172.0,,1.0,2.0,10784915391.0145,106703918167.038,
2,22,6900.0,59.0,116.95,4.5,4.0,1.0,10791482277.2671,106645442229.508,2.0
7,1,4500.0,68.0,66.18,4.0,,1.0,10798350196.6576,106591706031.373,
2,12,8300.0,76.0,109.21,12.0,5.0,1.0,10866011413.8303,106634576413.005,4.0
0,20,2200.0,59.0,37.29,,2.0,,10836610942.6557,106839685701.161,
7,0,15000.0,1.5,10.0,,,1.0,10717196018.5209,106571171816.474,
0,0,4400.0,75.0,58.67,,2.0,,10733793879.06408,106689760638.84384,
0,21,3500.0,68.0,51.47,,2.0,,10826741954.921284,106756959775.76324,
7,1,4470.0,75.6,59.06,4.1,,1.0,10771701613.505798,106585947045.065,
0,13,11000.0,127.0,86.61,,2.0,1.0,10776885986.3281,106756202697.754,
0,7,3650.0,63.75,57.26,,2.0,2.0,10705092998.9637,106703369637.27824,
0,23,9100.0,120.7,75.39,,3.0,2.0,10804145631.7922,106616647375.157,
0,13,7800.0,103.0,75.73,,2.0,2.0,10804909211.12,106752095087.753,
2,21,13900.0,112.0,124.11,2.0,4.0,1.0,10844579162.3371,106762390834.589,2.0
4,21,8500.0,105.0,80.95,5.0,2.0,1.0,10848736200.0,106717829200.0,
7,14,320000.0,815.0,392.64,16.3,,,10787783200.0035,106688574364.484,
0,2,4000.0,66.0,60.61,,2.0,,10816141128.54,106706199645.996,
4,14,46500.0,99.0,469.7,30.0,3.0,1.0,10772695698.9647,106687100297.973,1.0
2,8,65000.0,375.0,173.33,15.0,5.0,1.0,10797825380.1217,106671878320.487,4.0
4,14,67000.0,117.0,572.65,4.0,4.0,1.0,10784927605.7062,106683003800.159,4.0
0,7,5200.0,79.0,65.82,,2.0,2.0,10704443389.9629,106713393851.122,
4,7,10900.0,232.0,46.98,2.0,5.0,1.0,10678235692.2026,106703415518.871,2.0
0,0,2400.0,59.0,40.68,,2.0,,10687075507.8981,106585593968.394,
4,21,49000.0,168.0,291.67,7.0,14.0,1.0,10790683010.0482,106737309222.694,4.0
2,22,7100.0,56.0,126.79,8.0,4.0,,10785934737.367,106657550546.281,3.0
0,0,2400.0,59.0,40.68,,2.0,1.0,10686957788.0626,106585600796.189,
0,13,36000.0,219.0,164.38,,4.0,1.0,10782071753.0659,106719631507.333,
0,18,12400.0,121.0,102.48,,3.0,1.0,10722511721.5802,106713905087.632,
3,20,7700.0,75.0,102.67,5.0,3.0,1.0,10799224817.0444,106798211820.774,3.0
0,9,9200.0,51.0,180.39,,1.0,1.0,10784015556.04034,106703577120.49168,
2,17,5150.0,57.0,90.35,3.9,3.0,1.0,10764436231.8772,106630430906.966,2.0
4,12,8200.0,123.0,66.67,2.0,3.0,1.0,10873526408.6927,106639917441.949,2.0
0,7,4000.0,71.0,56.34,,2.0,,10703499668.9709,106712202057.886,
0,13,11000.0,104.0,105.77,,2.0,1.0,10800425887.7106,106748723205.526,
6,20,22040.0,290.0,76.0,,,,10803936327.9812,106785025962.075,
4,1,3600.0,24.0,150.0,4.0,3.0,1.0,10784303710.5264,106616125529.799,4.0
0,1,3150.0,51.0,61.76,,1.0,1.0,10728200116.410606,106620445118.2652,
2,4,3500.0,99.0,35.35,8.3,4.0,1.0,10791735576.0009,106691441836.331,2.0
4,18,16900.0,70.0,241.43,4.0,6.0,1.0,10743502225.3085,106715851643.397,6.0
2,23,17000.0,128.0,132.81,8.0,4.0,1.0,10790262891.6824,106630436468.083,3.0
2,14,27000.0,130.0,207.69,4.5,2.0,1.0,10787749231.0085,106678519385.531,1.0
0,1,3100.0,51.0,60.78,,1.0,1.0,10728088756.0257,106620401293.991,
7,6,64620.00000000001,2.585,25.0,27.0,,1.0,10875638587.7456,106592262209.197,
2,12,3550.0,41.0,86.58,3.0,,1.0,10835091969.3118,106615960526.959,3.0
0,20,2500.0,38.0,65.79,,1.0,,10826578406.898458,106819376862.4047,
0,23,8530.0,117.0,72.91,,3.0,2.0,21026751386.043373,105842129994.92578,
0,10,8900.0,86.0,103.49,,2.0,1.0,10777319672.4363,106675935358.795,
7,4,3500.0,205.0,17.07,,,1.0,10960058488.513,106465356954.446,
0,9,48000.0,88.0,545.46,,2.0,2.0,10778290209.8257,106706883895.323,
0,19,1830.0,51.0,35.88,,2.0,1.0,10707181930.542,106623657226.563,
4,16,35000.0,120.0,291.67,6.2,,1.0,10757479538.7317,106674770300.869,
0,0,4700.0,85.0,55.29,,2.0,1.0,10724634339.8491,106664915496.0,
0,13,10000.0,89.0,112.36,,2.0,1.0,10801470578.6875,106748460423.577,
0,23,2900.0,65.0,44.62,,2.0,,10772315979.0039,106625511169.434,
0,19,1850.0,51.0,36.28,,2.0,2.0,10706842022.683064,106623506990.42172,
3,7,11800.0,98.0,120.41,3.0,4.0,1.0,10693305913.592398,106722571118.9437,3.0
7,4,6950.0,673.9,10.31,,,1.0,11030524452.2987,106559774820.99,
0,2,7300.0,82.0,89.02,,2.0,2.0,10794928550.7202,106720741271.973,
5,12,14500.0,100.0,145.0,5.0,9.0,1.0,10845343500.8558,106620480074.14,5.0
3,21,21900.0,154.0,142.21,3.0,4.0,1.0,10817319254.0172,106779990514.331,3.0
4,20,11600.0,200.0,58.0,5.6,,1.0,10850922406.0632,106795148374.584,
3,20,13500.0,84.0,160.71,,,1.0,10841173919.1046,106840223097.107,
2,21,25000.0,280.0,89.29,9.0,24.0,1.0,10840237173.6992,106795487790.704,4.0
4,21,17000.0,150.0,113.33,4.2,4.0,1.0,10847142974.16,106788858411.234,4.0
4,21,16200.0,141.5,114.49,4.5,2.0,1.0,10831582531.7443,106770058637.924,2.0
4,21,16200.0,136.0,119.12,13.0,4.0,1.0,10832023886.3988,106772680468.729,2.0
2,22,8880.0,55.0,161.46,4.0,5.0,1.0,10824591248.2774,106635099888.457,4.0
4,14,350000.0,540.0,648.15,25.0,13.0,1.0,10782314473.694,106686855702.081,8.0
2,18,1900.0,18.6,102.15,4.4,2.0,1.0,10726509076.9444,106733317814.916,2.0
3,9,125000.0,233.3,535.79,9.83,8.0,1.0,10790450700.0,106692414700.0,4.0
2,5,11800.0,100.0,118.0,5.0,6.0,1.0,10832375500.2773,106639011126.944,4.0
6,20,17500.0,125.0,140.0,5.0,,1.0,10817250499.432402,106774244971.738,
2,0,15800.0,100.0,158.0,,,,10694139321.9767,106653854903.085,
4,12,8800.0,106.4,82.71,3.8,,1.0,10869109880.131,106673921456.753,
2,21,11600.0,240.0,48.33,6.0,3.0,1.0,10842907087.088,106752797065.906,2.0
4,18,12000.0,90.0,133.33,3.0,4.0,,10701963477.2587,106728833464.287,3.0
0,19,3550.0,68.0,52.21,,2.0,2.0,10739153733.223915,106645178379.62515,
0,18,8000.0,110.0,72.73,,3.0,1.0,10738926467.038485,106700888524.26764,
0,1,3550.0,75.0,47.33,,2.0,1.0,10721911791.7198,106611996604.407,
0,18,3350.0,70.0,47.86,,3.0,2.0,10750987423.122,106709191796.511,
2,22,18700.0,163.0,114.72,5.0,,1.0,10796817334.6824,106653149065.842,5.0
2,7,6250.0,64.32,97.17,,,,10692454375.3897,106740912097.638,
3,12,14600.0,100.0,146.0,,,1.0,10839061739.6989,106624793126.955,
0,20,5300.0,72.0,73.61,,2.0,2.0,10839052768.59986,106838761454.8089,
2,8,8600.0,41.3,208.23,8.35,4.0,1.0,10798777161.9848,106681975622.367,4.0
0,18,3380.0,70.0,48.29,,2.0,,10730510843.641954,106731878378.71613,
4,2,13900.0,65.0,213.85,4.0,5.0,1.0,10808532165.237598,106684348261.137,4.0
4,5,16800.0,201.1,83.54,4.23,3.0,1.0,10841895611.6093,106647174335.047,2.0
7,3,7640.0,550.0,13.9,,,1.0,10622754500.0,106786475000.0,
0,13,19000.0,140.0,135.71,,3.0,1.0,10782588010.5722,106719843899.493,
0,9,23500.0,110.0,213.64,,3.0,1.0,10788800000.0,106699010000.0,
0,13,12450.0,76.0,163.82,,2.0,2.0,10794446911.255402,106753616491.421,
0,9,7800.0,122.0,63.93,,3.0,1.0,10792327581.045933,106688473128.1743,
2,10,8880.0,55.0,161.46,3.5,6.0,1.0,10766160571.3705,106659432310.966,4.0
2,20,10000.0,100.0,100.0,5.0,,,10841593735.4411,106791260989.931,4.0
2,22,11500.0,59.5,193.28,3.5,5.0,1.0,10797377997.2991,106661184884.184,4.0
4,1,8700.0,68.0,127.94,68.0,4.0,1.0,10744962383.3899,106610814187.584,3.0
2,8,7300.0,40.25,181.37,3.5,3.0,1.0,10793917055.7122,106669502306.786,3.0
3,20,12800.0,160.0,80.0,5.0,,1.0,10809175104.083405,106821247314.43652,
4,22,67000.0,358.0,187.15,12.0,,1.0,10798070136.7273,106671296646.965,5.0
2,20,5100.0,50.0,102.0,4.0,4.0,1.0,10822870133.0695,106830876539.206,3.0
2,22,6200.0,72.0,86.11,,,1.0,10814624994.4645,106632349108.124,
2,20,5700.0,57.0,100.0,4.0,8.0,1.0,10848264592.6412,106777006538.113,3.0
0,15,5950.0,74.0,80.4,,2.0,2.0,10763117373.4724,106698858024.131,
0,13,2030.0,62.13,32.71,,2.0,,10756237555.0418,106762412752.193,
3,20,22000.0,144.5,152.25,8.0,4.0,1.0,10805863017.08191,106790788216.97408,4.0
6,20,27000.0,320.0,84.38,16.0,,1.0,10809234710.487762,106780535636.645,
0,20,2700.0,55.0,49.09,,1.0,1.0,10813758279.397964,106784032227.32962,
0,20,5900.0,78.4,75.26,,2.0,1.0,10843169847.866926,106843751003.52138,
0,12,2400.0,50.0,48.0,,2.0,,10828125788.0908,106623172570.245,
0,13,9200.0,75.0,122.67,,2.0,,10795428422.1641,106753774929.942,
7,21,5250.0,54.0,97.22,4.0,,1.0,10833538585.228498,106754511393.494,
2,9,4900.0,25.0,196.0,4.0,3.0,1.0,10766777223.434,106692580007.864,4.0
4,17,10900.0,72.0,151.39,4.0,5.0,1.0,10739933289.5946,106631830590.054,4.0
3,13,18500.0,75.0,246.67,,,,10792858267.300432,106758873875.16124,
0,19,3330.0,60.0,55.5,,2.0,2.0,10744116313.0904,106675041360.389,
0,13,12500.0,150.0,83.33,,3.0,1.0,10800750166.2047,106748723821.338,
3,0,7000.0,105.0,66.67,5.0,5.0,2.0,10770246456.056028,106552581146.52954,4.0
2,5,8189.999999999999,50.0,163.8,5.0,3.0,1.0,10837665372.0308,106636655733.719,
0,13,17000.0,81.0,209.88,,2.0,,10771793287.869,106713471628.95,
0,13,4500.0,50.0,90.0,,1.0,2.0,10781841606.073502,106739853325.214,
7,1,4470.0,75.6,59.06,8.0,,1.0,10771952684.7342,106586279979.226,
0,19,6000.0,115.0,52.17,,2.0,1.0,10736737258.692524,106669291102.94684,
0,12,2350.0,54.0,43.52,,2.0,,10828125000.0,106623168945.313,
2,18,4300.0,34.5,124.64,3.8,2.0,1.0,10752179185.8412,106709908692.241,2.0
0,13,10200.0,88.0,115.91,,2.0,1.0,10771173852.0412,106715228362.561,
2,8,35900.0,132.0,271.97,8.0,5.0,1.0,10798614872.8567,106688669364.787,4.0
0,0,1100.0,55.0,20.0,,2.0,2.0,10688169219.692827,106609200410.35286,
0,13,14900.0,97.0,153.61,,2.0,2.0,10785312207.038998,106729498896.75124,
0,13,2010.0,62.13,32.35,,2.0,2.0,10756538012.5847,106762599065.793,
2,5,5600.0,57.0,98.25,6.51,3.0,1.0,10853674958.5852,106661875692.193,2.0
4,22,75000.0,312.0,240.38,13.0,,,10801263854.1801,106656360285.141,
2,23,5290.0,50.0,105.8,4.0,3.0,1.0,10800072075.3764,106630277565.933,3.0
0,0,1770.0,50.0,35.4,,2.0,2.0,10709321933.025948,106642245012.52864,
0,21,3300.0,70.0,47.14,,2.0,1.0,10886774551.675676,106771181412.16124,
0,18,3400.0,53.0,64.15,,1.0,,10727377115.6037,106701861962.117,
0,13,50800.0,215.71,235.5,,4.0,2.0,10785215377.8076,106729469299.316,
0,20,5200.0,80.0,65.0,,2.0,2.0,10826167339.341,106819138640.573,
0,13,4900.0,71.0,69.01,,2.0,2.0,10789772987.3657,106755218505.859,
4,22,22500.0,105.0,214.29,5.0,,1.0,10804265625.3293,106659248152.753,5.0
0,20,4250.0,73.0,58.22,,2.0,1.0,10838649585.171202,106839277863.03291,
2,17,7000.0,51.4,136.19,2.0,2.0,1.0,10749444662.4841,106639512353.103,2.0
2,2,7400.0,31.4,235.67,3.0,8.0,,10806080646.2786,106711496937.001,3.0
4,18,77000.0,600.0,128.33,12.0,,1.0,10751469465.3837,106701913356.441,2.0
0,13,19000.0,181.0,104.97,,4.0,1.0,10776766802.234535,106756235710.28076,
7,1,6470.0,88.6,73.0,4.05,,1.0,10722438016.5696,106610608597.395,
4,9,80000.0,48.4,1650.0,3.0,,1.0,10776572310.2698,106705248163.356,3.0
4,9,62000.0,333.0,186.19,5.0,,1.0,10767786388.7314,106686455640.267,5.0
0,10,9000.0,87.0,103.45,,2.0,1.0,10777513435.864,106676704105.911,
0,17,7000.0,100.0,70.0,,3.0,2.0,10755581430.2563,106639923637.09,
0,13,5100.0,61.0,83.61,,2.0,2.0,10782329071.2496,106739990403.0,
0,2,11800.0,126.0,93.65,,3.0,1.0,10795075278.6776,106720345489.772,
4,14,26000.0,99.0,262.63,4.0,4.0,,10788155800.0,106677278600.0,4.0
0,6,1250.0,67.0,18.66,,2.0,,10859772370.951746,106602226348.42113,
3,12,11490.0,82.0,140.12,5.0,5.0,1.0,10867184544.5034,106626643785.167,5.0
0,18,3380.0,70.0,48.21,,2.0,2.0,10718039575.6845,106742996887.038,
0,15,8500.0,136.0,62.5,,4.0,2.0,10758076119.5328,106695205386.002,
0,12,2350.0,54.0,43.52,,2.0,1.0,10828701826.59868,106622762912.13376,
5,13,175000.0,170.4,1030.0,7.1,6.0,1.0,10773557535.3785,106726397671.564,5.0
4,1,8700.0,96.0,90.62,4.65,5.0,1.0,10744690132.3328,106616548786.531,4.0
5,0,19620.0,126.0,155.74,6.0,4.0,2.0,10724951623.471523,106664217069.39424,3.0
2,23,5600.0,69.0,81.16,4.0,3.0,1.0,10814316804.7823,106632160967.553,2.0
4,20,28000.0,145.0,193.1,6.0,,1.0,10806638933.8188,106789043789.45,
0,19,2350.0,73.0,32.19,,2.0,1.0,10727065325.961475,106624400709.14314,
0,18,4800.0,58.0,82.76,,2.0,2.0,10731679376.7825,106728505705.102,
0,13,6400.0,59.0,108.48,,1.0,1.0,10801270560.5322,106747800894.584,
4,18,10000.0,90.0,111.11,4.5,4.0,1.0,10738778043.1108,106709769386.495,3.0
0,15,4800.0,65.0,73.85,,2.0,2.0,10756305366.2942,106692535865.843,
4,10,24000.0,70.0,342.86,5.0,7.0,1.0,10766721386.5451,106677681749.238,
0,20,4500.0,70.0,64.29,,2.0,1.0,10795478530.37485,106784173258.7633,
2,20,4350.0,52.0,83.65,3.0,3.0,1.0,10789016119.3151,106800058830.677,3.0
0,22,2600.0,50.6,51.38,,1.0,2.0,10801020622.2534,106660789489.746,
4,8,45000.0,128.0,351.56,8.0,30.0,1.0,10797709452.143,106688548696.758,5.0
2,22,7900.0,70.0,112.86,1.0,1.0,1.0,10799605445.2136,106641201540.422,1.0
0,15,6300.0,81.0,77.78,,2.0,2.0,10755946442.13893,106691940908.863,
2,16,7800.0,25.0,312.0,6.0,4.0,1.0,10757339115.1938,106677989010.598,5.0
5,20,9000.0,88.0,102.27,,2.0,1.0,10836930091.5148,106839355285.246,
6,0,16239.999999999998,280.0,58.0,,,1.0,10712599127.928415,106641937092.64062,
0,21,6700.0,136.0,49.26,,4.0,,10844563913.765882,106762387878.4546,
0,23,3000.0,50.0,60.0,,1.0,1.0,10761142730.7129,106630134582.52,
0,22,4650.0,104.0,44.71,,3.0,1.0,10826229836.660517,106630027006.64072,
0,13,18000.0,127.0,141.73,,3.0,2.0,10774977260.751114,106726453572.98305,
4,12,11700.0,110.0,106.36,9.5,3.0,1.0,10849248791.321,106692907717.963,2.0
0,13,4900.0,68.5,71.53,,2.0,1.0,10789772987.3657,106755218505.859,
0,20,2850.0,55.0,51.82,,2.0,1.0,10813444703.017063,106783882420.49445,
4,9,77000.0,130.0,592.31,6.0,,1.0,10769872357.644402,106688453145.673,8.0
2,10,18700.0,65.0,287.69,6.0,6.0,1.0,10772956239.0691,106676246297.86,5.0
4,22,32000.0,150.0,213.33,7.0,,1.0,10796539919.5662,106652968227.272,7.0
4,10,115000.0,220.0,522.73,8.4,,1.0,10773020192.9663,106676410379.157,
0,13,15500.0,80.0,193.75,,2.0,,10778920950.595762,106715610534.58124,
2,22,8000.0,95.0,84.21,5.0,1.0,1.0,10830213317.0654,106638230652.198,1.0
0,20,2450.0,34.0,72.06,,1.0,,10826678102.6553,106818924390.379,
3,7,30000.0,250.0,120.0,12.5,4.0,2.0,10704435686.2495,106712685066.173,3.0
0,2,10500.0,135.0,77.78,,3.0,1.0,10790815793.204851,106719095158.01244,
7,13,20700.0,125.0,165.6,,,1.0,10799690762.9071,106735296236.622,
0,23,8300.0,120.0,69.17,,3.0,2.0,10803630381.7392,106618159024.754,
0,13,22000.0,180.0,122.22,,3.0,,10778775295.1797,106715876935.966,
0,18,12450.0,145.0,85.86,,3.0,2.0,10731545336.6655,106728626250.486,
0,23,8780.0,120.7,72.74,,3.0,2.0,10804472007.3148,106617458310.026,
0,22,2450.0,50.6,48.42,,1.0,2.0,10800971821.12511,106660209244.42252,
4,21,79000.0,620.0,127.42,20.0,3.0,1.0,10827114804.278135,106717973471.47984,1.0
4,13,37500.0,180.0,208.33,10.0,,1.0,10797195190.25595,106737882856.74524,
0,1,3680.0,75.0,49.07,,2.0,1.0,10722569313.356256,106611538869.24751,
0,19,1900.0,62.0,30.64,,2.0,,10706857510.7184,106624072448.896,
4,23,11500.0,104.0,110.58,,,1.0,10790852710.8177,106622924559.718,
2,5,8500.0,80.0,106.25,5.0,7.0,1.0,10843857373.14,106649305432.025,5.0
2,19,7300.0,33.0,221.21,3.5,2.0,1.0,10744341822.6359,106689101485.296,2.0
2,20,6200.0,65.0,95.38,4.0,4.0,1.0,10829368544.286,106790670077.452,2.0
0,13,11000.0,50.0,220.0,,1.0,,10778963411.8586,106715664461.939,
2,22,6800.0,38.0,178.95,3.5,4.0,1.0,10794159235.7609,106668658710.731,4.0
0,13,8900.0,98.0,90.82,,2.0,1.0,10800341580.8873,106748467659.933,
4,16,19500.0,32.0,609.38,20.0,2.0,1.0,10758207187.699,106680230965.69,4.0
0,13,10800.0,50.0,216.0,,1.0,,10778960444.021,106715981339.472,
0,2,11000.0,135.0,81.48,,3.0,1.0,10789774106.997,106719029139.609,
4,18,12500.0,80.0,156.25,4.0,,,10724031645.6353,106726597796.109,3.0
2,2,2280.0,40.0,57.0,,3.0,1.0,10801484426.236,106698991054.318,
2,7,5250.0,51.6,101.74,2.0,2.0,1.0,10692630640.1623,106741163118.022,2.0
